"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,0,37,0,0,0,0,0,0,0," http://dbpedia.org/ontology/LaunchPad/status"
0,0,0,39,0,0,0,0,0,0,0," http://dbpedia.org/ontology/LaunchPad/totalLaunches"
0,0,0,1431,0,0,1475,1474,1474,1475,0," http://dbpedia.org/ontology/LunarCrater/diameter"
1,19,0,0,20,0,0,0,0,0,0," http://dbpedia.org/ontology/MeanOfTransportation/diameter"
1,26,0,0,28,0,0,0,0,0,0," http://dbpedia.org/ontology/MeanOfTransportation/height"
2,217,0,0,300,0,0,0,0,0,0," http://dbpedia.org/ontology/MeanOfTransportation/length"
0,29,0,0,29,0,0,0,0,0,0," http://dbpedia.org/ontology/MeanOfTransportation/mass"
1,8,0,0,9,0,0,0,0,0,0," http://dbpedia.org/ontology/MeanOfTransportation/weight"
0,22,0,0,21,0,0,0,0,0,0," http://dbpedia.org/ontology/MeanOfTransportation/width"
0,0,0,14,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/causalties"
0,0,0,50,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/combatant"
0,0,0,54,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/commander"
0,0,0,20,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/partOf"
0,0,0,19,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/place"
0,0,0,27,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/result"
0,0,0,32,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryConflict/strength"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/allegiance"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/battles"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/branch"
