"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/FootballPlayer/finalYear"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/FootballPlayer/pastTeam"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/FootballPlayer/status"
0,0,0,18,0,0,0,0,0,0,0," http://dbpedia.org/ontology/FootballPlayer/team"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/HistoricPlace/added"
2,2,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/Infrastructure/length"
0,0,0,5,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/allegiance"
0,0,0,13,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/battles"
0,0,0,12,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/branch"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/commands"
0,0,0,8,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/militaryRank"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/notesOnPlaceOfBurial"
0,0,0,8,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/serviceYears"
0,0,0,7,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MilitaryPerson/unit"
0,0,0,35767,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalArtist/associatedBand"
0,0,0,35767,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalArtist/associatedMusicalArtist"
0,0,0,23750,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalArtist/background"
0,0,0,15,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalWork/artist"
0,0,0,28,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalWork/label"
0,0,0,16,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalWork/recordDate"
0,0,0,9,0,0,0,0,0,0,0," http://dbpedia.org/ontology/MusicalWork/recordPlace"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete/college"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete/highschool"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete/sport"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/foundationDate"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/foundationPlace"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/genre"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/keyPersonPosition"
0,0,0,4,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Organisation/location"
0,0,0,36215,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/activeYearsEndDate"
0,0,0,36212,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/activeYearsStartDate"
0,0,0,5,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/almaMater"
0,0,0,3866,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/award"
