"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,51281,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/classis"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/college"
0,0,954,938,0,923,26,0,0,0,0," http://dbpedia.org/ontology/color"
2798,3472,0,0,3601,0,0,0,0,3046,3410," http://dbpedia.org/ontology/colour"
63,86,0,0,126,0,0,12,18,26,42," http://dbpedia.org/ontology/colourName"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/completionDate"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/composer"
34946,34967,0,31539,34992,31115,31099,31113,32550,33690,69510," http://dbpedia.org/ontology/conservationStatus"
33835,33943,0,29194,33989,29450,29487,29665,31414,32561,67330," http://dbpedia.org/ontology/conservationStatusSystem"
2025,2612,0,0,2644,0,0,0,0,2226,2506," http://dbpedia.org/ontology/country"
369,450,0,0,464,0,0,0,0,400,423," http://dbpedia.org/ontology/dam"
1727,2275,0,0,2387,0,0,0,0,1810,2099," http://dbpedia.org/ontology/damsire"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/deathCause"
14,42,0,0,33,0,0,0,0,1,0," http://dbpedia.org/ontology/deathDate"
6,25,0,0,20,0,0,0,0,0,0," http://dbpedia.org/ontology/deathPlace"
14,42,0,0,26,0,0,0,0,0,0," http://dbpedia.org/ontology/deathYear"
0,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/debutTeam"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/designer"
0,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/director"
0,0,5,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/diseasesdb"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/distributor"
536,344,102,139,352,148,171,154,287,393,418," http://dbpedia.org/ontology/division"
1113,628,0,172,699,189,192,173,1151,946,879," http://dbpedia.org/ontology/domain"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/editing"
0,2,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/education"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/elevation"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/emedicineSubject"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/emedicineTopic"
0,0,5,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/emedicinesubject"
0,0,5,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/emedicinetopic"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/ethnicity"
339969,282704,44808,117411,288993,150294,242412,177106,241667,270376,296677," http://dbpedia.org/ontology/family"
3,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/field"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/firstAppearance"
462,1001,0,0,1147,0,0,0,0,382,676," http://dbpedia.org/ontology/foalDate"
0,2,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/format"
0,1,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/formationYear"
5,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/foundationPlace"
2,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/foundingYear"
0,15,0,0,11,0,0,0,0,0,0," http://dbpedia.org/ontology/genre"
158907,160738,22771,47008,165633,53478,73541,83494,103674,117892,136668," http://dbpedia.org/ontology/genus"
2274,2978,0,0,3115,0,0,0,0,2364,2758," http://dbpedia.org/ontology/grandsire"
2,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/hasVariant"
0,2,0,0,7,0,0,0,0,0,0," http://dbpedia.org/ontology/headquarter"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/height"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/homeport"
0,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/hometown"
919,1061,0,0,1067,0,0,0,0,1140,1156," http://dbpedia.org/ontology/honours"
0,1,5,4,1,0,0,0,0,0,0," http://dbpedia.org/ontology/icd10"
0,1,5,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/icd9"
0,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/imdbId"
4,3,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/industry"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/inflow"
4,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/ingredient"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/ingredientName"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/instrument"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/iso6393Code"
2,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/iucnCategory"
54,79,0,0,81,0,0,0,0,35,45," http://dbpedia.org/ontology/jockey"
5,5,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/keyPerson"
238095,216722,51744,87803,222049,97311,117302,129663,177107,195176,216243," http://dbpedia.org/ontology/kingdom"
0,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/language"
0,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/languageFamily"
2,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/lccnId"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/leaderFunction"
0,5,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/length"
11,25,0,0,23,0,0,0,0,0,0," http://dbpedia.org/ontology/location"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/locationCity"
2,8,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/locationCountry"
0,2,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/maidenVoyage"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/maximumDepth"
0,0,1,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/medlineplus"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/meshId"
0,0,4,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/meshid"
0,0,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/militaryCommand"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/museum"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/musicalArtist"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/musicalBand"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/mythology"
3,5,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/nationality"
2,5,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/nearestCity"
3,3,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/numberOfEmployees"
2,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/numberOfLocations"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/numberOfTracks"
3,16,0,0,15,0,0,0,0,0,0," http://dbpedia.org/ontology/occupation"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/openingYear"
239145,230716,47814,98558,237967,108382,114206,123338,167240,182299,206515," http://dbpedia.org/ontology/order"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/orderDate"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/origin"
2178,2536,0,0,2611,0,0,0,0,2376,2622," http://dbpedia.org/ontology/owner"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/owningCompany"
0,9,0,0,8,0,0,0,0,0,0," http://dbpedia.org/ontology/parent"
0,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/party"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/personFunction"
257044,227055,51642,93789,232870,103963,124005,136501,190785,210755,234063," http://dbpedia.org/ontology/phylum"
0,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/position"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/powerType"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/predecessor"
0,2,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/previousWork"
0,6,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/producer"
1,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/product"
0,3,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/publisher"
14136,16292,0,0,16791,0,0,0,0,15406,16958," http://dbpedia.org/ontology/race"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/rebuildingYear"
0,9,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/recordLabel"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/region"
3,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/regionServed"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/relative"
0,3,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/releaseDate"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/religion"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/restingPlace"
0,7,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/runtime"
9,6,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/service"
2753,3689,0,0,3841,0,0,0,0,2978,6672," http://dbpedia.org/ontology/sex"
0,3,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/shipBeam"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/shipDisplacement"
0,3,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/shipLaunch"
2096,2832,0,0,2966,0,0,0,0,2239,2585," http://dbpedia.org/ontology/sire"
310,309,0,0,301,0,0,0,0,0,0," http://dbpedia.org/ontology/soundRecording"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/sourceCountry"
2182,1602,25057,1081,1628,1100,1178,1225,1823,1968,2034," http://dbpedia.org/ontology/species"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/spokenIn"
0,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/spouse"
0,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/starring"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/stationStructure"
0,4,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/status"
0,0,4144,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/subclass"
0,4,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/subsequentWork"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/successor"
0,0,2606,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/superorder"
155546,163964,0,0,167051,28312,47849,66539,95637,115658,282472," http://dbpedia.org/ontology/synonym"
0,13,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/team"
63339,67059,0,26650,67766,30409,34409,39844,46563,53809,60034," http://dbpedia.org/ontology/thumbnail"
0,5,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/title"
0,2,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/topSpeed"
2687,3341,0,0,3481,0,0,0,0,2837,3208," http://dbpedia.org/ontology/trainer"
0,0,2727,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/tribe"
3,15,0,0,18,0,0,0,0,0,0," http://dbpedia.org/ontology/type"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/usedInWar"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/veneratedIn"
12,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/viafId"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/volume"
0,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/weight"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/width"
49,49,0,0,51,0,0,0,0,707,5," http://dbpedia.org/ontology/wikiPageDisambiguates"
134416,136613,0,0,132263,0,119854,122687,127860,128759,134632," http://dbpedia.org/ontology/wikiPageExternalLink"
209966,224161,0,0,227937,0,0,0,145897,170652,187756," http://dbpedia.org/ontology/wikiPageID"
0,0,0,0,0,0,0,0,409657,30777,2335," http://dbpedia.org/ontology/wikiPageInterLanguageLink"
209966,224161,0,0,227937,0,0,0,0,0,187756," http://dbpedia.org/ontology/wikiPageLength"
209966,224161,0,0,227937,0,0,0,0,0,187756," http://dbpedia.org/ontology/wikiPageOutDegree"
63,59,0,0,57,0,0,0,0,3898,49," http://dbpedia.org/ontology/wikiPageRedirects"
209966,224161,0,0,227937,0,0,0,145897,170652,187756," http://dbpedia.org/ontology/wikiPageRevisionID"
4604469,4965151,0,0,4433259,0,2429221,2542879,3302403,3848434,4295580," http://dbpedia.org/ontology/wikiPageWikiLink"
279460,308877,0,0,309213,0,0,0,0,0,0," http://dbpedia.org/ontology/wikiPageWikiLinkText"
0,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/writer"
