"count201504","count201510","count33","count34","count35","count35.1","count36","count37","count38","count39","count40","id","property"
2,0,0,0,0,0,0,0,0,0,0,1705," http://dbpedia.org/ontology/causalties"
1,0,0,0,0,0,0,0,0,0,0,1746," http://dbpedia.org/ontology/child"
1,0,0,0,0,0,0,0,0,0,0,1761," http://dbpedia.org/ontology/city"
328053,296343,0,137720,303937,153751,176735,190637,252288,273662,301692,1767," http://dbpedia.org/ontology/class"
0,0,97125,0,0,0,0,0,0,0,0,1770," http://dbpedia.org/ontology/classis"
0,0,3534,3400,0,3411,2479,0,0,0,0,1829," http://dbpedia.org/ontology/color"
2798,3472,0,0,3601,0,0,0,0,3046,3410,1831," http://dbpedia.org/ontology/colour"
3550,3904,0,0,4078,0,0,1913,2101,2240,3143,1833," http://dbpedia.org/ontology/colourName"
10,0,0,0,0,0,0,0,0,0,0,1835," http://dbpedia.org/ontology/combatant"
18,0,0,0,0,0,0,0,0,0,0,1842," http://dbpedia.org/ontology/commander"
48158,48284,0,42947,48437,42322,42406,42894,45036,46310,95380,1874," http://dbpedia.org/ontology/conservationStatus"
47073,47294,0,40224,47416,40596,40776,41452,43908,45210,93264,1875," http://dbpedia.org/ontology/conservationStatusSystem"
2035,2612,0,0,2642,0,0,1,0,2226,2506,1900," http://dbpedia.org/ontology/country"
4,0,0,0,0,0,0,0,0,0,0,1922," http://dbpedia.org/ontology/creator"
6,18,0,0,18,0,0,0,0,14,14,1935," http://dbpedia.org/ontology/cultivatedVariety"
1,1,0,0,1,0,0,0,0,0,0,1960," http://dbpedia.org/ontology/cylinderCount"
369,450,0,0,464,0,0,0,0,400,423,1963," http://dbpedia.org/ontology/dam"
1727,2275,0,0,2387,0,0,0,0,1810,2099,1965," http://dbpedia.org/ontology/damsire"
37,2,0,0,2,0,1,0,1,2,0,1995," http://dbpedia.org/ontology/deathDate"
43,2,0,0,2,0,0,0,0,0,0,1996," http://dbpedia.org/ontology/deathPlace"
4,2,0,0,2,0,0,0,0,0,0,1997," http://dbpedia.org/ontology/deathYear"
0,0,25,29,0,0,0,0,0,0,0,2068," http://dbpedia.org/ontology/diseasesdb"
1,0,0,0,0,0,0,0,0,0,0,2092," http://dbpedia.org/ontology/district"
104932,62017,17384,38591,63482,44934,47136,48654,90121,93125,100067,2093," http://dbpedia.org/ontology/division"
5034,3216,0,1543,3358,1647,1722,1875,4170,4326,4657,2101," http://dbpedia.org/ontology/domain"
0,0,0,0,1,0,0,0,0,0,0,2139," http://dbpedia.org/ontology/ecNumber"
0,0,0,21,0,0,0,0,0,0,0,2165," http://dbpedia.org/ontology/emedicineSubject"
0,0,0,21,0,0,0,0,0,0,0,2166," http://dbpedia.org/ontology/emedicineTopic"
0,0,18,0,0,0,0,0,0,0,0,2167," http://dbpedia.org/ontology/emedicinesubject"
0,0,18,0,0,0,0,0,0,0,0,2168," http://dbpedia.org/ontology/emedicinetopic"
1,1,0,0,1,0,0,0,0,0,0,2188," http://dbpedia.org/ontology/engine"
1,1,0,0,0,0,0,0,0,0,0,2196," http://dbpedia.org/ontology/entrezgene"
431678,376170,107050,173918,384584,215105,310789,246994,317264,348709,382732,2248," http://dbpedia.org/ontology/family"
17,0,0,0,0,0,0,0,0,0,0,2306," http://dbpedia.org/ontology/firstAppearance"
462,1001,0,0,1147,0,0,0,0,382,676,2350," http://dbpedia.org/ontology/foalDate"
8,1,0,0,0,0,0,0,0,0,0,2361," http://dbpedia.org/ontology/format"
2,0,0,0,0,0,0,0,0,0,0,2394," http://dbpedia.org/ontology/foundingYear"
8,2,0,0,1,0,0,0,0,0,0,2452," http://dbpedia.org/ontology/genre"
209779,212681,69124,77504,219383,88252,110365,121768,145814,161898,184911,2453," http://dbpedia.org/ontology/genus"
2274,2978,0,0,3115,0,0,0,0,2364,2758,2498," http://dbpedia.org/ontology/grandsire"
0,0,0,0,1,0,0,0,0,0,0,2500," http://dbpedia.org/ontology/grayPage"
0,0,0,0,1,0,0,0,0,0,0,2501," http://dbpedia.org/ontology/graySubject"
919,1061,0,0,1067,0,0,0,0,1140,1156,2584," http://dbpedia.org/ontology/honours"
48,1904,0,0,1921,0,0,0,0,1888,1896,2598," http://dbpedia.org/ontology/hybrid"
5,7,31,15,6,0,0,0,0,0,0,2606," http://dbpedia.org/ontology/icd10"
5,8,39,4,7,0,0,0,0,0,0,2607," http://dbpedia.org/ontology/icd9"
4,0,0,0,0,0,0,0,0,0,0,2634," http://dbpedia.org/ontology/individualisedGnd"
0,1,0,0,1,0,0,0,0,0,0,2636," http://dbpedia.org/ontology/industry"
0,1,0,0,1,0,0,0,0,0,0,2659," http://dbpedia.org/ontology/internationally"
3,0,0,0,0,0,0,0,0,0,0,2666," http://dbpedia.org/ontology/isPartOf"
4,6,0,0,3,0,0,0,0,0,0,2692," http://dbpedia.org/ontology/iupacName"
54,79,0,0,81,0,0,0,0,35,45,2695," http://dbpedia.org/ontology/jockey"
339956,284532,116947,129748,291753,145800,168225,182099,265949,286946,314307,2720," http://dbpedia.org/ontology/kingdom"
1,0,0,0,0,0,0,0,0,0,0,2739," http://dbpedia.org/ontology/language"
5,0,0,0,0,0,0,0,0,0,0,2751," http://dbpedia.org/ontology/lastAppearance"
0,1,0,0,1,0,0,0,0,0,0,2773," http://dbpedia.org/ontology/latestReleaseVersion"
4,0,0,0,0,0,0,0,0,0,0,2794," http://dbpedia.org/ontology/lccnId"
2,0,0,0,0,0,0,0,0,0,0,2855," http://dbpedia.org/ontology/location"
0,2,0,0,2,0,0,0,0,0,0,2856," http://dbpedia.org/ontology/locationCity"
0,2,0,0,2,0,0,0,0,0,0,2857," http://dbpedia.org/ontology/locationCountry"
1,1,0,0,1,0,0,0,0,0,0,2936," http://dbpedia.org/ontology/manufacturer"
1,0,0,0,0,0,0,0,0,0,0,2945," http://dbpedia.org/ontology/mascot"
0,0,11,15,0,0,0,0,0,0,0,2981," http://dbpedia.org/ontology/medlineplus"
4,7,0,37,6,0,0,0,0,0,0,2995," http://dbpedia.org/ontology/meshId"
0,0,0,0,1,0,0,0,0,0,0,2996," http://dbpedia.org/ontology/meshName"
0,0,0,0,1,0,0,0,0,0,0,2997," http://dbpedia.org/ontology/meshNumber"
0,0,32,0,0,0,0,0,0,0,0,2998," http://dbpedia.org/ontology/meshid"
1,0,0,0,0,0,0,0,0,0,0,3053," http://dbpedia.org/ontology/motto"
8,1,0,0,0,0,0,0,0,0,0,3089," http://dbpedia.org/ontology/musicalArtist"
8,1,0,0,0,0,0,0,0,0,0,3090," http://dbpedia.org/ontology/musicalBand"
1,0,0,0,0,0,0,0,0,0,0,3153," http://dbpedia.org/ontology/nlaId"
108,79,0,44,80,37,67,77,102,100,99,3170," http://dbpedia.org/ontology/notableWine"
1,0,0,0,0,0,0,0,0,0,0,3181," http://dbpedia.org/ontology/nrhpReferenceNumber"
0,1,0,0,1,0,0,0,0,0,0,3209," http://dbpedia.org/ontology/numberOfEmployees"
1,0,0,0,0,0,0,0,0,0,0,3273," http://dbpedia.org/ontology/numberOfStudents"
4,2,0,0,2,0,0,0,0,0,0,3300," http://dbpedia.org/ontology/occupation"
0,0,0,0,1,0,0,0,0,0,0,3331," http://dbpedia.org/ontology/omim"
345695,335893,110783,154656,345866,174654,184910,203945,257665,275883,307656,3354," http://dbpedia.org/ontology/order"
487,1137,0,160,1157,187,304,317,346,1081,1115,3363," http://dbpedia.org/ontology/origin"
2178,2535,0,0,2609,0,0,0,0,2376,2622,3399," http://dbpedia.org/ontology/owner"
0,2,0,0,2,0,0,0,0,0,0,3427," http://dbpedia.org/ontology/party"
266140,235392,81844,98651,241732,109367,129787,142550,197640,218082,242804,3474," http://dbpedia.org/ontology/phylum"
5,0,0,0,0,0,0,0,0,0,0,3482," http://dbpedia.org/ontology/place"
1,0,0,0,0,0,0,0,0,0,0,3532," http://dbpedia.org/ontology/populationTotal"
3,0,0,0,0,0,0,0,0,0,0,3548," http://dbpedia.org/ontology/portrayer"
2,0,0,0,0,0,0,0,0,0,0,3550," http://dbpedia.org/ontology/postalCode"
0,0,0,0,1,0,0,0,0,0,0,3556," http://dbpedia.org/ontology/precursor"
5,1,0,0,1,0,0,0,0,0,0,3583," http://dbpedia.org/ontology/previousWork"
12,7,0,0,7,0,0,0,0,0,0,3604," http://dbpedia.org/ontology/producer"
0,2,0,0,2,0,0,0,0,0,0,3606," http://dbpedia.org/ontology/product"
1,1,0,0,1,0,0,0,0,0,0,3611," http://dbpedia.org/ontology/productionEndYear"
1,1,0,0,1,0,0,0,0,0,0,3613," http://dbpedia.org/ontology/productionStartYear"
0,2,0,0,0,0,0,0,0,0,0,3648," http://dbpedia.org/ontology/pubchem"
14136,16292,0,0,16791,0,0,0,0,15406,16958,3663," http://dbpedia.org/ontology/race"
15,2,0,0,2,0,0,0,0,0,0,3699," http://dbpedia.org/ontology/recordLabel"
4,0,0,0,0,0,0,0,0,0,0,3702," http://dbpedia.org/ontology/recordedIn"
0,1,0,0,1,0,0,0,0,0,0,3721," http://dbpedia.org/ontology/region"
3,2,0,0,2,0,0,0,0,0,0,3739," http://dbpedia.org/ontology/relatedMeanOfTransportation"
6,2,0,0,1,0,0,0,0,0,0,3746," http://dbpedia.org/ontology/releaseDate"
1,0,0,0,0,0,0,0,0,0,0,3769," http://dbpedia.org/ontology/result"
6,2,0,0,1,0,0,0,0,0,0,3823," http://dbpedia.org/ontology/runtime"
2,0,0,0,0,0,0,0,0,0,0,3882," http://dbpedia.org/ontology/series"
2753,3689,0,0,3841,0,0,0,0,2978,6672,3901," http://dbpedia.org/ontology/sex"
2096,2832,0,0,2966,0,0,0,0,2239,2585,3952," http://dbpedia.org/ontology/sire"
331,305,0,0,289,0,0,0,0,0,0,4001," http://dbpedia.org/ontology/soundRecording"
3017,2550,72621,1460,2627,1568,1734,1844,2487,2808,2940,4038," http://dbpedia.org/ontology/species"
1,0,0,0,0,0,0,0,0,0,0,4077," http://dbpedia.org/ontology/state"
6,0,0,0,0,0,0,0,0,0,0,4101," http://dbpedia.org/ontology/strength"
0,0,8301,0,0,0,0,0,0,0,0,4115," http://dbpedia.org/ontology/subclass"
4,2,0,0,1,0,0,0,0,0,0,4128," http://dbpedia.org/ontology/subsequentWork"
0,0,3105,0,0,0,0,0,0,0,0,4146," http://dbpedia.org/ontology/superorder"
1,2,0,0,2,0,0,0,0,0,0,4158," http://dbpedia.org/ontology/symbol"
212728,230944,0,0,236158,49048,70683,92920,123981,147033,362772,4159," http://dbpedia.org/ontology/synonym"
0,1,0,0,1,0,0,0,0,0,0,4196," http://dbpedia.org/ontology/termPeriod"
94181,98013,0,42572,99168,48077,54235,60959,69661,79538,88338,4216," http://dbpedia.org/ontology/thumbnail"
1,0,0,0,0,0,0,0,0,0,0,4221," http://dbpedia.org/ontology/timeZone"
2687,3341,0,0,3481,0,0,0,0,2837,3208,4257," http://dbpedia.org/ontology/trainer"
1,1,0,0,1,0,0,0,0,0,0,4263," http://dbpedia.org/ontology/transmission"
0,0,6793,0,0,0,0,0,0,0,0,4265," http://dbpedia.org/ontology/tribe"
2,1,0,0,1,0,0,0,0,0,0,4277," http://dbpedia.org/ontology/type"
1,0,0,0,0,0,0,0,0,0,0,4316," http://dbpedia.org/ontology/utcOffset"
22,0,0,0,0,0,0,0,0,0,0,4330," http://dbpedia.org/ontology/viafId"
50,49,0,0,51,0,0,0,0,772,5,4394," http://dbpedia.org/ontology/wikiPageDisambiguates"
229804,226925,0,0,220061,0,195825,200731,207103,212288,221853,4396," http://dbpedia.org/ontology/wikiPageExternalLink"
280646,296726,0,0,301688,0,0,0,202288,231309,253528,4399," http://dbpedia.org/ontology/wikiPageID"
0,0,0,0,0,0,0,0,577290,34328,3561,4401," http://dbpedia.org/ontology/wikiPageInterLanguageLink"
280646,296726,0,0,301688,0,0,0,0,0,253528,4402," http://dbpedia.org/ontology/wikiPageLength"
280646,296726,0,0,301688,0,0,0,0,0,253528,4404," http://dbpedia.org/ontology/wikiPageOutDegree"
63,59,0,0,57,0,0,0,0,4342,49,4405," http://dbpedia.org/ontology/wikiPageRedirects"
280646,296726,0,0,301688,0,0,0,202288,231309,253528,4406," http://dbpedia.org/ontology/wikiPageRevisionID"
6673834,6991276,0,0,6159679,0,3530641,3689856,4751834,5411798,6053597,4408," http://dbpedia.org/ontology/wikiPageWikiLink"
416709,437376,0,0,432709,0,0,0,0,0,0,4409," http://dbpedia.org/ontology/wikiPageWikiLinkText"
496,410,0,119,414,68,280,303,386,393,499,4416," http://dbpedia.org/ontology/wineRegion"
9,0,0,0,0,0,0,0,0,0,0,4460," http://dbpedia.org/ontology/writer"
