"count201504","count201510","count33","count34","count35","count35.1","count36","count37","count38","count39","count40","id","property"
0,0,0,3,0,0,0,0,0,0,0,740," http://dbpedia.org/ontology/Person/deathDate"
0,0,0,4,0,0,0,0,0,0,0,741," http://dbpedia.org/ontology/Person/deathPlace"
0,0,0,2,0,0,0,0,0,0,0,744," http://dbpedia.org/ontology/Person/ethnicity"
3,10,0,3,22,0,0,0,0,0,0,746," http://dbpedia.org/ontology/Person/height"
0,0,0,246,0,0,0,0,0,0,0,747," http://dbpedia.org/ontology/Person/homeTown"
0,0,0,18,0,0,0,0,0,0,0,749," http://dbpedia.org/ontology/Person/influencedBy"
0,0,0,5,0,0,0,0,0,0,0,752," http://dbpedia.org/ontology/Person/nationality"
0,0,0,95,0,0,0,0,0,0,0,754," http://dbpedia.org/ontology/Person/occupation"
0,0,0,10,0,0,0,0,0,0,0,755," http://dbpedia.org/ontology/Person/otherName"
0,0,0,2,0,0,0,0,0,0,0,757," http://dbpedia.org/ontology/Person/party"
0,0,0,1,0,0,0,0,0,0,0,758," http://dbpedia.org/ontology/Person/predecessor"
0,0,0,2,0,0,0,0,0,0,0,759," http://dbpedia.org/ontology/Person/pseudonym"
0,0,0,5,0,0,0,0,0,0,0,761," http://dbpedia.org/ontology/Person/relative"
0,0,0,2,0,0,0,0,0,0,0,763," http://dbpedia.org/ontology/Person/residence"
0,0,0,1,0,0,0,0,0,0,0,768," http://dbpedia.org/ontology/Person/successor"
0,4,0,3,11,0,0,0,0,0,0,771," http://dbpedia.org/ontology/Person/weight"
0,0,0,1,0,0,0,0,0,0,0,775," http://dbpedia.org/ontology/Place/coordinates"
0,0,0,1,0,0,0,0,0,0,0,779," http://dbpedia.org/ontology/Place/length"
0,0,0,1,0,0,0,0,0,0,0,789," http://dbpedia.org/ontology/Place/type"
0,1,0,0,1,0,0,0,0,0,0,792," http://dbpedia.org/ontology/Planet/averageSpeed"
0,1,0,0,0,0,0,0,0,0,0,793," http://dbpedia.org/ontology/Planet/density"
0,1,0,0,1,0,0,0,0,0,0,801," http://dbpedia.org/ontology/Planet/orbitalPeriod"
0,1,0,0,1,0,0,0,0,0,0,804," http://dbpedia.org/ontology/Planet/temperature"
1,1,0,0,7,0,0,0,0,0,0,807," http://dbpedia.org/ontology/PopulatedPlace/area"
0,0,0,3,0,0,0,0,0,0,0,808," http://dbpedia.org/ontology/PopulatedPlace/areaCode"
1,1,0,0,3,0,0,0,0,0,0,810," http://dbpedia.org/ontology/PopulatedPlace/areaMetro"
43,43,0,0,111,0,0,0,0,0,0,811," http://dbpedia.org/ontology/PopulatedPlace/areaTotal"
0,0,0,0,5,0,0,0,0,0,0,812," http://dbpedia.org/ontology/PopulatedPlace/areaUrban"
0,0,0,1,0,0,0,0,0,0,0,815," http://dbpedia.org/ontology/PopulatedPlace/demonym"
7,10,0,0,49,0,0,0,0,0,0,831," http://dbpedia.org/ontology/PopulatedPlace/populationDensity"
0,0,0,1,0,0,0,0,0,0,0,863," http://dbpedia.org/ontology/RadioStation/area"
0,0,0,1,0,0,0,0,0,0,0,870," http://dbpedia.org/ontology/RadioStation/frequency"
0,0,0,1,0,0,0,0,0,0,0,876," http://dbpedia.org/ontology/RecordLabel/country"
0,0,0,1,0,0,0,0,0,0,0,877," http://dbpedia.org/ontology/RecordLabel/distributingCompany"
0,0,0,1,0,0,0,0,0,0,0,878," http://dbpedia.org/ontology/RecordLabel/distributingLabel"
0,0,0,1,0,0,0,0,0,0,0,879," http://dbpedia.org/ontology/RecordLabel/parent"
2,3,0,0,3,0,0,0,0,0,0,913," http://dbpedia.org/ontology/Rocket/lowerEarthOrbitPayload"
2,3,0,0,3,0,0,0,0,0,0,915," http://dbpedia.org/ontology/Rocket/mass"
0,1,0,0,2,0,0,0,0,0,0,941," http://dbpedia.org/ontology/School/campusSize"
0,0,0,1429,0,0,0,0,0,0,0,982," http://dbpedia.org/ontology/Single/aSide"
0,0,0,5320,0,0,0,0,0,0,0,983," http://dbpedia.org/ontology/Single/album"
0,0,0,10168,0,0,0,0,0,0,0,984," http://dbpedia.org/ontology/Single/bSide"
0,0,0,2313,0,0,0,0,0,0,0,985," http://dbpedia.org/ontology/Single/certification"
0,0,0,34137,0,0,0,0,0,0,0,986," http://dbpedia.org/ontology/Single/format"
0,0,0,32976,0,0,0,0,0,0,0,987," http://dbpedia.org/ontology/Single/musicalArtist"
0,0,0,32976,0,0,0,0,0,0,0,988," http://dbpedia.org/ontology/Single/musicalBand"
0,0,0,18234,0,0,0,0,0,0,0,989," http://dbpedia.org/ontology/Single/producer"
0,0,0,23986,0,0,0,0,0,0,0,990," http://dbpedia.org/ontology/Single/writer"
0,0,0,2,0,0,0,0,0,0,0,999," http://dbpedia.org/ontology/SoccerClub/body"
0,0,0,1,0,0,0,0,0,0,0,1000," http://dbpedia.org/ontology/SoccerClub/bodyPattern"
0,0,0,2,0,0,0,0,0,0,0,1012," http://dbpedia.org/ontology/SoccerClub/leftArm"
0,0,0,2,0,0,0,0,0,0,0,1013," http://dbpedia.org/ontology/SoccerClub/leftArmPattern"
0,0,0,2,0,0,0,0,0,0,0,1014," http://dbpedia.org/ontology/SoccerClub/manager"
0,0,0,1,0,0,0,0,0,0,0,1015," http://dbpedia.org/ontology/SoccerClub/managerTitle"
0,0,0,2,0,0,0,0,0,0,0,1018," http://dbpedia.org/ontology/SoccerClub/rightArm"
0,0,0,2,0,0,0,0,0,0,0,1019," http://dbpedia.org/ontology/SoccerClub/rightArmPattern"
0,0,0,2,0,0,0,0,0,0,0,1021," http://dbpedia.org/ontology/SoccerClub/shorts"
0,0,0,2,0,0,0,0,0,0,0,1023," http://dbpedia.org/ontology/SoccerClub/socks"
0,0,0,2945,0,0,0,0,0,0,0,1038," http://dbpedia.org/ontology/Software/developer"
610,782,0,0,816,0,301,400,469,551,596,1039," http://dbpedia.org/ontology/Software/fileSize"
0,0,0,5829,0,0,0,0,0,0,0,1045," http://dbpedia.org/ontology/Software/license"
0,0,0,1205,0,0,0,0,0,0,0,1047," http://dbpedia.org/ontology/Software/platform"
0,0,0,157,0,0,0,0,0,0,0,1049," http://dbpedia.org/ontology/Software/size"
0,0,0,815,0,0,0,0,0,0,0,1050," http://dbpedia.org/ontology/Software/status"
0,0,0,2462,0,0,0,0,0,0,0,1051," http://dbpedia.org/ontology/Song/album"
0,0,0,566,0,0,0,0,0,0,0,1052," http://dbpedia.org/ontology/Song/composer"
0,0,0,2537,0,0,0,0,0,0,0,1053," http://dbpedia.org/ontology/Song/producer"
0,0,0,2075,0,0,0,0,0,0,0,1054," http://dbpedia.org/ontology/Song/trackNumber"
0,0,0,3136,0,0,0,0,0,0,0,1055," http://dbpedia.org/ontology/Song/writer"
0,0,0,1,0,0,0,0,0,0,0,1164," http://dbpedia.org/ontology/SportsTeam/nickname"
1,1,0,0,1,0,0,0,0,0,0,1166," http://dbpedia.org/ontology/Stream/discharge"
1,1,0,0,1,0,0,0,0,0,0,1168," http://dbpedia.org/ontology/Stream/maximumDischarge"
1,2,0,0,5,0,0,0,0,0,0,1170," http://dbpedia.org/ontology/Stream/watershed"
0,0,0,3907,0,0,0,0,0,0,0,1173," http://dbpedia.org/ontology/TelevisionEpisode/director"
0,0,0,4836,0,0,0,0,0,0,0,1174," http://dbpedia.org/ontology/TelevisionEpisode/episodeNumber"
0,0,0,237,0,0,0,0,0,0,0,1175," http://dbpedia.org/ontology/TelevisionEpisode/executiveProducer"
0,0,0,16412,0,0,0,0,0,0,0,1176," http://dbpedia.org/ontology/TelevisionEpisode/guest"
